MLA,EWAQ_Capital,XX_MLA,01_CURR_ACC,EWAQ_GrossLoans,02_TIME_DEPOSIT,XX_TOTAL_LIQUID_ASSET,EWAQ_NPL,03_SAVINGS,XX_BAL_IN_OTHER_BANKS,EWAQ_NPLsNetOfProvisions,XX_BOT_BALANCE,LR,INF,10_FOREIGN_DEPOSITS_AND_BORROWINGS,EWAQ_NPLsNetOfProvisions2CoreCapital,F125_LIAB_TOTAL,F077_ASSETS_TOTAL,19_BANKS_ABROAD,DR
43.03001424,12152340036.0,42.36575218,32128253052.0,49218661080.0,15628493788.0,35079372079.0,2567327663.0,20120864213.0,7398695239.0,2446473812.0,10406242715.0,14.95400603,8.812541011,7256679000.0,0.201762068,79156073766.0,92840039033.0,1188937960.0,5.919160566
45.23817945,313000000000.0,42.92663111,1920000000000.0,1400000000000.0,85891906202.0,1010000000000.0,42806947636.0,141000000000.0,8499981608.0,-2105150903.0,361000000000.0,15.94848986,11.6483745,106000000000.0,-0.004429335,2420000000000.0,2790000000000.0,8109955470.0,8.685706548
40.82522194,37432985533.0,44.31753584,68207377597.0,262000000000.0,151000000000.0,133000000000.0,63640088357.0,22233303299.0,8366240231.0,54871676420.0,23462883027.0,17.88130032,5.33515471,911639705.6,1.465977854,323000000000.0,390000000000.0,8366240231.0,10.27664781
60.81050639,8720264259.0,54.77353958,3492011825.0,11693245486.0,10509958381.0,13487539478.0,495722713.5,4823272131.0,1243595267.0,190871735.1,3247847433.0,14.41923376,19.58666926,3912758761.0,0.022096394,24551854515.0,33651598729.0,685458978.0,6.686044261
39.25237523,48232427551.0,40.66949354,83919976926.0,315000000000.0,83737148124.0,159000000000.0,51050671870.0,26792912976.0,27905626534.0,48162227658.0,31858383429.0,16.91457582,3.454559905,119000000000.0,0.999837633,413000000000.0,474000000000.0,27905626534.0,7.40172955
24.0660885,89450039589.0,26.75051016,241000000000.0,510000000000.0,52597289433.0,327000000000.0,5186395807.0,52737991428.0,10748233969.0,-1983819086.0,92968043763.0,15.0001515,9.172900813,544000000000.0,-0.022149374,930000000000.0,1030000000000.0,10748233969.0,5.946045357
31.76932804,21159123194.0,30.86091247,32291511070.0,133000000000.0,28299071046.0,55589673461.0,8618425319.0,45595645368.0,21433528564.0,6438115055.0,25321440796.0,18.0655301,4.259465021,33497928588.0,0.304523726,175000000000.0,199000000000.0,6659130163.0,9.776654534
952.37,18022190916.0,952.3679281,398639833.2,197484152.0,0.0,15361169111.0,0.0,218977648.9,13567887456.0,0.0,1041573530.0,16.12,6.1,0.0,0.0,1173511984.0,19768204458.0,0.0,8.776666667
18.80556323,101000000000.0,22.72390313,65670653219.0,837000000000.0,206000000000.0,220000000000.0,32580626195.0,2761606994.0,25157748699.0,24342860789.0,89140749911.0,16.86976747,6.166324909,576000000000.0,0.241123215,915000000000.0,1050000000000.0,22225935662.0,9.871229876
28.7152096,110000000000.0,29.0058404,239000000000.0,480000000000.0,82439519687.0,221000000000.0,36558050941.0,52466963331.0,93061063001.0,34268216407.0,106000000000.0,16.49897025,3.168520859,322000000000.0,0.310943234,791000000000.0,917000000000.0,93061063001.0,6.643306114
81.61169008,116000000000.0,89.04032675,29979922642.0,134000000000.0,48877639388.0,167000000000.0,5892216973.0,8018251570.0,52201750863.0,2655289707.0,18499537775.0,16.18373115,5.452360561,68513002922.0,0.02320998,199000000000.0,321000000000.0,27461357705.0,9.301887375
25.097471,49528516650.0,24.80580067,65763427267.0,278000000000.0,158000000000.0,131000000000.0,12894106352.0,47130512771.0,14752173121.0,7389445454.0,71952270238.0,14.60610073,7.970178982,122000000000.0,0.149535398,499000000000.0,563000000000.0,13476165091.0,5.948443724
38.93780884,46889484384.0,40.13873411,62429801446.0,163000000000.0,19973935882.0,112000000000.0,12126850228.0,33314182.46,67352232999.0,8837849787.0,23988862927.0,16.77460695,3.795536842,121000000000.0,0.186990184,238000000000.0,287000000000.0,58349634973.0,6.81050058
80.71820126,52476233259.0,78.15851512,23400393959.0,61988479367.0,8580114902.0,91756382019.0,5693551323.0,54793132.72,14517252782.0,5095458497.0,66482194978.0,16.68639283,3.658273033,59718191304.0,0.084978423,97031781311.0,151000000000.0,11166851631.0,8.794788014
33.2254692,411000000000.0,36.03907304,1020000000000.0,2670000000000.0,422000000000.0,1340000000000.0,151000000000.0,1030000000000.0,288000000000.0,134000000000.0,333000000000.0,15.96068651,4.342773044,910000000000.0,0.324919964,3870000000000.0,4330000000000.0,288000000000.0,8.585905841
31.26826263,18358358909.0,30.41837721,3006991105.0,75384503576.0,23303021643.0,30075768462.0,3097331794.0,1566243180.0,136195591.0,1745585038.0,6121298769.0,17.78677441,5.389461089,54600754263.0,0.095067891,102000000000.0,121000000000.0,64437407.66,10.37037695
37.50038867,166000000000.0,39.87627129,133000000000.0,728000000000.0,144000000000.0,415000000000.0,59556902645.0,118000000000.0,74858503872.0,25159573998.0,91209885681.0,16.79485242,3.716299657,542000000000.0,0.151387653,1020000000000.0,1200000000000.0,74858503872.0,7.381960015
26.37294697,48714538151.0,30.23018966,29053997376.0,317000000000.0,66253998213.0,111000000000.0,18603368988.0,13868045666.0,11181982849.0,11584043929.0,24951094258.0,17.76788306,5.397384842,207000000000.0,0.237742626,377000000000.0,432000000000.0,2077763564.0,10.38814413
29.60022659,581000000000.0,31.16935886,1160000000000.0,3190000000000.0,474000000000.0,1360000000000.0,428000000000.0,1240000000000.0,371000000000.0,386000000000.0,396000000000.0,17.86601451,5.343343057,872000000000.0,0.663639383,4550000000000.0,5290000000000.0,371000000000.0,10.29281767
18.45715507,20771505174.0,23.1165829,10479388771.0,97049496841.0,54663722020.0,24991274820.0,13022516964.0,21636532076.0,242026112.2,3977853084.0,13438235491.0,16.78574102,3.420227072,5714080925.0,0.191513926,117000000000.0,146000000000.0,2448879.3,6.830439119
29.7930589,22531910070.0,26.93534566,564745602.9,17410689279.0,3926137305.0,2262620943.0,19799329.32,1161445258.0,126912544.8,18175365.29,769809234.0,17.35809811,3.363767655,67864545.7,0.000761186,12446015456.0,35648704239.0,0.0,7.90150822
46.36055334,22868410041.0,46.39370589,22846774201.0,100000000000.0,51844899618.0,67035283914.0,15719594564.0,6598898260.0,2579126518.0,12993832348.0,14505348029.0,16.407769,6.460235873,54302300918.0,0.57262263,148000000000.0,178000000000.0,-5007433238.0,8.439967771
29.1777515,20210477749.0,26.68944125,13208098543.0,102000000000.0,32214931201.0,38114379356.0,827331079.4,6559340830.0,17066727599.0,462568380.3,16758663294.0,15.1314584,10.11754325,84991834719.0,0.022913423,142000000000.0,164000000000.0,13813867094.0,5.996193112
101.990685,25456279348.0,76.49623016,110716040.8,12852581092.0,6500880616.0,5736940787.0,12626071.31,884637052.1,218409500.2,-131720.9769,432212372.6,17.98185811,3.95509707,3404868.0,-5.72e-06,10810447742.0,36562723176.0,0.0,9.102111987
36.49696185,13165612953.0,31.38900475,19702799635.0,111000000000.0,48894249578.0,55926030454.0,2453768095.0,2798102395.0,4685705872.0,1856983075.0,31921052570.0,14.52542625,5.326389237,73488268016.0,0.141140738,163000000000.0,178000000000.0,4295906147.0,6.022244939
41.33099621,32792694935.0,45.18563199,10879246093.0,88931807941.0,56112863713.0,54692808208.0,5932813441.0,29066812823.0,1821426490.0,3073615129.0,13995550618.0,16.18352863,6.697243445,16984624347.0,0.093658295,132000000000.0,167000000000.0,1099445163.0,9.21417467
47.14920388,24116359681.0,43.67732589,8111893176.0,49745123832.0,27620621953.0,46558997741.0,81312526.68,7468334177.0,22340326186.0,15191220.45,16634257424.0,15.79930122,8.874017288,51946286360.0,0.000605339,114000000000.0,138000000000.0,10337248366.0,8.974309308
60.34193198,89675931559.0,63.63911208,367000000000.0,353000000000.0,0.0,696000000000.0,-1.3e-10,0.0,446000000000.0,-758363876.4,147000000000.0,16.54080151,3.225664151,617000000000.0,-0.008508403,900000000000.0,996000000000.0,441000000000.0,6.763895856
122.13,16433203505.0,122.1339576,2055435001.0,1502445458.0,787120040.1,11255719906.0,0.0,2114120655.0,252408692.5,0.0,2633959506.0,17.75,5.4,2406157913.0,0.0,16868564395.0,33569305279.0,0.0,10.41
37.9873827,51514385449.0,35.42925996,28572313819.0,326000000000.0,132000000000.0,94491731477.0,16079749313.0,31738266165.0,9098407740.0,7029069728.0,35224775581.0,16.26571298,5.38780116,71190562646.0,0.136474913,397000000000.0,455000000000.0,9098407740.0,9.095053106
35.57,44843948464.0,35.57459956,154000000000.0,430000000000.0,86092930162.0,223000000000.0,45467442623.0,38005791375.0,101000000000.0,45453251242.0,80922982204.0,16.12,6.1,276000000000.0,1.0136,628000000000.0,684000000000.0,101000000000.0,8.776666667
71.51221889,88761408370.0,74.50930164,441000000000.0,316000000000.0,0.0,1260000000000.0,1.46e-12,0.0,943000000000.0,-823802527.9,233000000000.0,16.49605528,3.151546061,1120000000000.0,-0.00926371,1520000000000.0,1610000000000.0,938000000000.0,6.585602026
33.52209803,18833257128.0,29.17150436,11292077831.0,103000000000.0,63600362236.0,36231954996.0,3174976941.0,19838207370.0,1847449081.0,2271541118.0,15193849154.0,14.58102954,7.55001238,15272477467.0,0.120575146,128000000000.0,149000000000.0,1534604454.0,5.917035657
45.72744161,28886919142.0,45.1963747,30234165736.0,146000000000.0,88877909276.0,136000000000.0,13046362030.0,13695448919.0,9839730535.0,10243026545.0,33570891811.0,16.58257256,4.017527107,110000000000.0,0.355233582,256000000000.0,295000000000.0,8525246335.0,7.755410672
58.9193134,2433261623.0,69.17729636,13139567209.0,104000000000.0,40884365021.0,158000000000.0,55320074980.0,7712019396.0,52055497001.0,40659832527.0,24762703789.0,15.25217543,19.06843201,156000000000.0,15.40588437,251000000000.0,268000000000.0,52055497001.0,7.768435505
50.61792796,38533758224.0,52.3669427,74181071032.0,271000000000.0,170000000000.0,157000000000.0,62298080533.0,21871225658.0,14254415603.0,51630934943.0,32213237121.0,18.05779161,4.34607846,919056416.5,1.337405961,368000000000.0,438000000000.0,14254415603.0,9.80260648
29.72315281,18459430632.0,30.5216807,16053118788.0,75480948900.0,36537042027.0,30283439184.0,3169667274.0,24813075752.0,3806706669.0,274878136.4,10329901612.0,15.96256436,5.234376642,12098998896.0,0.015136226,100000000000.0,123000000000.0,3191007754.0,9.598218253
37.76509554,22503092613.0,36.61453145,26025328847.0,130000000000.0,44065606278.0,71370043583.0,1565895187.0,17255147575.0,11426694075.0,973620523.7,23872833719.0,14.6305752,8.377281948,96073482073.0,0.04322273,186000000000.0,210000000000.0,11220636909.0,5.979408835
34.37622876,11921453693.0,32.48020983,33428122614.0,64420856899.0,12011845726.0,29225710712.0,2421147719.0,26811368723.0,9711153057.0,1849383869.0,9491892580.0,14.3799377,19.7204324,11374151235.0,0.155494014,89406839010.0,104000000000.0,3527265100.0,6.717385316
58.07839343,5599161882.0,59.17096906,1567489154.0,9120700790.0,13241339668.0,17540303696.0,-42.20827951,165713574.5,2950636980.0,-20180973.29,2994901277.0,14.7395748,7.069167928,10050597279.0,-0.003869921,29754591720.0,37565937790.0,2950636980.0,5.985085102
23.36402556,61690174699.0,22.28462665,91432007481.0,532000000000.0,136000000000.0,139000000000.0,8703287363.0,2116781574.0,17459852348.0,5741321644.0,77951148006.0,16.06346729,5.859560345,327000000000.0,0.092947484,588000000000.0,662000000000.0,16419245678.0,8.29316145
35.31171384,300000000000.0,36.03138721,846000000000.0,1970000000000.0,427000000000.0,1040000000000.0,152000000000.0,803000000000.0,195000000000.0,126000000000.0,368000000000.0,15.71669957,6.181186445,765000000000.0,0.41989015,2990000000000.0,3340000000000.0,195000000000.0,9.07877599
53.94470462,18526023880.0,54.24007126,23680477700.0,77306454024.0,30952135366.0,90813635270.0,691553995.4,10000986089.0,33997701076.0,239472522.1,21062054660.0,16.55987123,6.056670501,81701542858.0,0.012970758,149000000000.0,169000000000.0,5154976538.0,8.75517903
158.9722786,23242944744.0,200.2757619,2988017276.0,8175998044.0,4608400000.0,31291479489.0,-510058066.5,2822894624.0,4021770673.0,-580524880.7,4596682088.0,15.25218823,16.99141434,4288156843.0,-0.025043979,22035606841.0,45710138832.0,3991546376.0,8.507673683
1.58557204,895000000000.0,32.35298915,3360000000000.0,3880000000000.0,719000000000.0,1860000000000.0,41204354380.0,409000000000.0,175000000000.0,268000000000.0,716000000000.0,16.77823514,3.50011981,486000000000.0,0.299484387,5590000000000.0,6600000000000.0,175000000000.0,6.821197284
40.69688484,205000000000.0,41.69897662,551000000000.0,849000000000.0,114000000000.0,644000000000.0,78615493337.0,342000000000.0,87923417121.0,64925593281.0,182000000000.0,15.64553471,4.908365369,225000000000.0,0.318771079,1410000000000.0,1680000000000.0,87923417121.0,8.847032247
35.84831145,150000000000.0,35.89936824,356000000000.0,783000000000.0,170000000000.0,437000000000.0,50987075784.0,277000000000.0,66313287102.0,13079579641.0,126000000000.0,14.62429224,8.271704773,268000000000.0,0.08711321,1200000000000.0,1360000000000.0,66313287102.0,5.971297363
51.19226441,24205126324.0,52.40828898,15909258080.0,90249624761.0,41530433988.0,75814458947.0,16422345924.0,7704808304.0,2286977486.0,15161311047.0,12932760901.0,16.106707,5.480278198,53573948234.0,0.626403157,153000000000.0,184000000000.0,693401976.9,9.518018116
25.81385223,13352789703.0,22.88535167,573148776.4,16044919147.0,4457320056.0,1752519552.0,298100664.8,2589661446.0,228956072.0,257420465.3,1071141456.0,16.47811574,3.102843497,37691972.8,0.019299454,17310050485.0,30867469524.0,0.0,6.42857009
45.66319457,339000000000.0,46.68370837,2020000000000.0,1400000000000.0,67307586189.0,1140000000000.0,42796865079.0,142000000000.0,16580365244.0,-4048581869.0,487000000000.0,15.88889708,11.1745552,118000000000.0,-0.012569958,2480000000000.0,2850000000000.0,16473358286.0,8.784244989
32.55667305,79850066607.0,32.20867078,75770767184.0,425000000000.0,147000000000.0,197000000000.0,25548498981.0,51521902511.0,32865640986.0,21152022912.0,46869283791.0,16.6050788,3.434175246,195000000000.0,0.265195374,605000000000.0,704000000000.0,32865640986.0,7.739735301
21.88247421,21077019798.0,21.97152803,32782933105.0,161000000000.0,42921832983.0,48824726274.0,8020780052.0,55215904626.0,5993985921.0,6845811511.0,18354546293.0,17.01178135,3.245702932,52298431052.0,0.324274816,199000000000.0,226000000000.0,5281642523.0,7.397064785
25.41384959,874000000000.0,26.95947458,1950000000000.0,4620000000000.0,856000000000.0,1620000000000.0,161000000000.0,2060000000000.0,204000000000.0,144000000000.0,447000000000.0,16.58275252,4.021678774,849000000000.0,0.164690128,6700000000000.0,7800000000000.0,5014542657.0,7.782259911
31.33015555,28199749772.0,29.18315479,16924004447.0,190000000000.0,57196635096.0,78456388855.0,4176566467.0,7572511240.0,24647352580.0,2112023119.0,27858648304.0,16.20282277,5.629772782,153000000000.0,0.075471968,267000000000.0,298000000000.0,17187155620.0,8.750048124
37.52350663,242000000000.0,37.34184641,557000000000.0,1180000000000.0,381000000000.0,847000000000.0,115000000000.0,564000000000.0,97362072875.0,103000000000.0,262000000000.0,14.72242554,6.919583062,481000000000.0,0.423567121,2020000000000.0,2270000000000.0,97362072875.0,6.001848972
34.80900294,136000000000.0,34.03371885,221000000000.0,645000000000.0,144000000000.0,291000000000.0,23378603999.0,81292661844.0,36297718216.0,-1115523669.0,91503112000.0,17.69287169,5.488457204,354000000000.0,-0.008204335,863000000000.0,1020000000000.0,36297718216.0,10.37847284
55.26181199,24661227070.0,55.60666215,14923949938.0,95927697670.0,46437231207.0,78433215880.0,11655859421.0,5789749932.0,9581532218.0,10814098896.0,14559701624.0,15.74647015,4.780541216,55530637112.0,0.438189858,148000000000.0,180000000000.0,3850600695.0,9.052247759
3.344591245,14786843705.0,24.74686302,38901893824.0,157000000000.0,41655826224.0,54736789508.0,18240991509.0,64175138335.0,4756123318.0,9162940894.0,27417561299.0,16.76980884,3.569251408,40401329005.0,0.621214845,203000000000.0,230000000000.0,3777441397.0,6.812383937
27.96765939,-11815638524.0,28.6626366,8940402103.0,193000000000.0,14931000468.0,108000000000.0,82092074676.0,7458483403.0,2772327162.0,66595386191.0,101000000000.0,16.18875862,6.753765563,344000000000.0,-5.932165091,379000000000.0,402000000000.0,2772327162.0,9.223920554
46.11557794,34078280520.0,63.0959007,840957896.9,32101152357.0,10627690581.0,34979036800.0,-130224.3998,616147706.5,1300595723.0,-151409319.3,4781033413.0,17.08403802,3.096750927,17138066854.0,-0.004440095,61245848386.0,95970877542.0,1109158135.0,7.428111882
4.066382982,119000000000.0,39.21584203,201000000000.0,544000000000.0,73086828333.0,452000000000.0,35369411553.0,22159138815.0,30625436713.0,25596872184.0,139000000000.0,16.29162749,5.759895607,613000000000.0,0.213419299,1090000000000.0,1240000000000.0,30625436713.0,9.015853062
20.78,21759314200.0,20.7816993,481596072.9,18542181664.0,3022666564.0,1270987860.0,18992902.0,934051936.3,13592931.58,17116806.0,947178688.0,17.13333333,3.32,27585004.0,0.0008,11572245398.0,33856913466.0,0.0,7.796666667
19.97162223,75689855979.0,18.95051904,50145854765.0,821000000000.0,242000000000.0,183000000000.0,95540019304.0,4539863727.0,8656895354.0,89923103158.0,46148212604.0,18.07765715,4.104277323,517000000000.0,1.302598669,871000000000.0,1010000000000.0,8536704118.0,9.723622867
86.82395289,6286458539.0,86.35349516,1084482462.0,568779173.2,0.0,8973784878.0,305278335.8,18670481.15,32984282.3,136064043.2,5319635096.0,17.074664,3.127034871,821470022.0,0.021391808,2522444720.0,11137805078.0,0.0,7.471197841
23.29747593,52225329091.0,25.29414447,28870554142.0,346000000000.0,98435588520.0,91281793669.0,57248044809.0,20584202596.0,10089712164.0,44790214628.0,31757968655.0,16.651642,3.248342403,182000000000.0,0.857506788,428000000000.0,512000000000.0,8768544180.0,6.958342793
32.35272766,63502254156.0,33.77609845,123000000000.0,369000000000.0,111000000000.0,169000000000.0,6342537139.0,42853644854.0,39492987881.0,-109608921.7,48736840341.0,16.53212705,6.26228652,180000000000.0,-0.001772599,483000000000.0,553000000000.0,39492987881.0,8.630564086
41.26551023,14527659959.0,41.3345265,43853573947.0,121000000000.0,43231568574.0,62246149572.0,31909000536.0,46060621471.0,445767489.7,28675058831.0,20740877006.0,18.04798028,3.972292594,8320471709.0,1.958764357,155000000000.0,179000000000.0,445470708.8,9.484816358
51.22167987,33111099826.0,50.44380406,31674833581.0,142000000000.0,88824060695.0,152000000000.0,7183391458.0,13524424048.0,13486218397.0,4501401429.0,37579882439.0,16.69518381,3.533361915,111000000000.0,0.128584977,260000000000.0,298000000000.0,13172109929.0,8.646509009
25.15293704,15035709567.0,30.3035783,1307353290.0,32306323983.0,2723609757.0,4104213400.0,6033183001.0,6179884792.0,609547198.3,5844459194.0,2929285313.0,16.78521826,3.777146372,2298353128.0,0.388236935,18177639978.0,34655488356.0,0.0,6.826257643
79.4809276,16354253798.0,78.71911348,5920833819.0,31640801310.0,18579962093.0,65793133316.0,578203436.7,6567978413.0,46843759994.0,549636296.9,10035829641.0,14.48285455,5.967250543,46901747926.0,0.033599249,80604500093.0,98492403024.0,20787978494.0,5.791246479
21.26188568,181000000000.0,40.94977211,240000000000.0,531000000000.0,40715912151.0,533000000000.0,20233091779.0,26141992395.0,47552548821.0,17045585990.0,138000000000.0,17.78677441,5.389461089,514000000000.0,0.093932974,961000000000.0,1170000000000.0,47552548821.0,10.37037695
28.42,68314503313.0,28.41586723,57546412524.0,416000000000.0,141000000000.0,116000000000.0,140000000000.0,89737921953.0,15492452850.0,127000000000.0,40682715599.0,16.6,3.3,89677493435.0,1.8638,501000000000.0,609000000000.0,15492452850.0,8.773824496
42.93599144,15819837784.0,38.35840394,29066697703.0,74381271233.0,29915509516.0,66641830428.0,4662857936.0,3243900247.0,12283081252.0,3413583941.0,9868539436.0,16.57127361,4.007718039,42482844795.0,0.215658685,176000000000.0,194000000000.0,9779379068.0,7.728248024
39.51900087,123000000000.0,39.19705737,196000000000.0,590000000000.0,150000000000.0,308000000000.0,13727841692.0,75764564204.0,37268861175.0,-4931586215.0,112000000000.0,15.73829794,4.809948087,319000000000.0,-0.040007245,832000000000.0,974000000000.0,37268861175.0,9.025886056
26.22887472,50786607329.0,26.91213674,24890196402.0,326000000000.0,75666022946.0,100000000000.0,28933705162.0,12606644397.0,4288648350.0,20516776148.0,28360553461.0,18.05887638,3.967017335,207000000000.0,0.403906278,384000000000.0,442000000000.0,1767826116.0,9.532435382
38.78629681,276000000000.0,30.26242131,463000000000.0,1010000000000.0,93343329004.0,541000000000.0,87141548298.0,26758938014.0,70038132551.0,79825586512.0,145000000000.0,16.39297208,4.19104918,699000000000.0,0.28961019,1810000000000.0,2130000000000.0,70038132551.0,7.833430051
65.41365025,29548071613.0,57.7243603,7145895342.0,57834621530.0,26706429639.0,115000000000.0,800957942.2,8672751074.0,81747294705.0,148785475.6,21785069793.0,16.30179566,5.357935457,93071829699.0,0.004997807,162000000000.0,195000000000.0,19325627245.0,9.000130432
185.8843114,29717767263.0,331.2581916,72712000.0,2590335058.0,0.0,15236222243.0,-9.73e-15,28605300.67,831158298.7,1.16e-08,753502844.4,15.90634837,4.983311876,4493873277.0,3.48e-19,5879441567.0,35608707345.0,11006742.5,9.478423466
34.20181217,704000000000.0,34.34899132,2770000000000.0,2860000000000.0,421000000000.0,1420000000000.0,41908879624.0,248000000000.0,49593216739.0,66692303871.0,657000000000.0,16.34371835,5.647298825,255000000000.0,0.09526817,4200000000000.0,4980000000000.0,49593216739.0,9.42297608
6.404216316,-6021077839.0,6.332565977,119000000000.0,629000000000.0,138000000000.0,33369860689.0,307000000000.0,13194872848.0,-57949481823.0,284000000000.0,77090459540.0,17.02784226,3.26283576,175000000000.0,98.62984712,481000000000.0,544000000000.0,-103000000000.0,7.692994753
42.79246332,213000000000.0,40.89985507,581000000000.0,1000000000000.0,76115485126.0,674000000000.0,95805240978.0,365000000000.0,93451834041.0,87467336745.0,155000000000.0,17.12270263,3.319527902,260000000000.0,0.411475908,1590000000000.0,1870000000000.0,4830960769.0,7.795766397
26.70782529,219000000000.0,27.10455982,301000000000.0,1050000000000.0,69892276132.0,456000000000.0,69920200172.0,27971588004.0,48905577353.0,59185883402.0,77226554272.0,16.86069113,3.638379425,590000000000.0,0.269694832,1360000000000.0,1640000000000.0,48905577353.0,7.156528025
47.78525211,78323876122.0,47.65785351,167000000000.0,377000000000.0,72146777690.0,289000000000.0,39749376983.0,42277807030.0,71059727069.0,35383418443.0,85560088141.0,17.80844384,5.378802669,297000000000.0,0.451511337,631000000000.0,729000000000.0,71059727069.0,10.35040652
21.86,29354622119.0,21.86379743,23650126297.0,125000000000.0,33200938221.0,64091792210.0,74516345467.0,3007032452.0,4815707836.0,61616303123.0,22323644536.0,17.13333333,3.32,106000000000.0,2.099,199000000000.0,234000000000.0,4501412342.0,7.796666667
31.99230005,52950223707.0,33.07174351,122000000000.0,349000000000.0,99037890831.0,176000000000.0,26733644510.0,32110920281.0,66997730834.0,26707786498.0,74139032302.0,16.0748271,5.957747517,199000000000.0,0.50432649,498000000000.0,557000000000.0,66997730834.0,8.276777524
21.21384273,866000000000.0,20.94557435,1810000000000.0,4080000000000.0,790000000000.0,1120000000000.0,177000000000.0,1750000000000.0,146000000000.0,152000000000.0,333000000000.0,16.69023651,3.353222348,777000000000.0,0.17564892,5940000000000.0,6940000000000.0,146000000000.0,8.634985155
58.16,18824176038.0,58.15571504,11962672379.0,20077630151.0,7364963672.0,25355084952.0,307716886.0,830032846.9,673719812.5,151483318.0,3678091024.0,16.4,4.2,14957808607.0,0.008,38195843507.0,57505781515.0,673681293.6,7.868574198
79.766351,17595451403.0,76.54243215,70256925243.0,87680318794.0,21243143134.0,119000000000.0,1388025249.0,42301329770.0,20328891606.0,1306835072.0,25041404306.0,15.8228737,13.0934011,976151280.0,0.074301798,210000000000.0,231000000000.0,19573732495.0,8.62769959
32.39,51846755335.0,32.3922641,109000000000.0,350000000000.0,92619523934.0,172000000000.0,27471258445.0,26199551992.0,72618488918.0,9223763049.0,61629190575.0,16.43333333,5.92,213000000000.0,0.1779,481000000000.0,540000000000.0,72618488918.0,8.753333333
42.57068538,6629144603.0,51.36937498,6049346765.0,21176585791.0,19259931412.0,20572945781.0,14542935879.0,2429526880.0,3995811710.0,12507830757.0,6441390511.0,15.25217543,19.06843201,0.0,1.226358684,38336849949.0,50138094342.0,3976938264.0,7.768435505
46.4691127,8043973588.0,46.87082418,10084002415.0,46025188064.0,13434367944.0,36236498722.0,6691217509.0,8429026872.0,13778571345.0,6426660397.0,9277288292.0,16.286617,6.500569321,40692210840.0,0.798884636,76341610873.0,88909905860.0,2095651345.0,8.320356325
34.09675879,165000000000.0,35.61811027,168000000000.0,745000000000.0,142000000000.0,409000000000.0,47766649501.0,139000000000.0,66426666944.0,18873574016.0,76760805656.0,16.49897025,3.168520859,564000000000.0,0.114669499,1100000000000.0,1300000000000.0,66426666944.0,6.643306114
76.04356221,17515985493.0,77.80185508,66510834020.0,79693238824.0,19109396406.0,114000000000.0,1833396256.0,38162583688.0,18214937317.0,1798996222.0,24741326692.0,15.67204375,14.11042525,256878170.0,0.102777002,193000000000.0,215000000000.0,17068863803.0,8.607965261
30.19910918,24886133978.0,29.54788079,15882982657.0,92764625176.0,53422813090.0,34197275138.0,10774973991.0,29312103144.0,1195860290.0,7242459152.0,13215533222.0,17.26079557,6.146537361,14433473543.0,0.291088252,134000000000.0,166000000000.0,2309118.5,10.15320225
30.96498301,109000000000.0,31.22822055,125000000000.0,698000000000.0,144000000000.0,394000000000.0,122000000000.0,146000000000.0,37994346446.0,119000000000.0,80750775368.0,16.69518381,3.533361915,375000000000.0,1.088826154,1120000000000.0,1270000000000.0,37994346446.0,8.646509009
48.358713,8553242401.0,27.11260392,5466998029.0,25689734498.0,13965803173.0,11971606413.0,700014252.5,6738602383.0,-283742817.0,382307404.2,2860293533.0,15.73477818,6.38403567,16070374988.0,0.044913254,46377769588.0,56893987748.0,113608914.0,9.05230412
20.47630076,8764111293.0,20.00635708,14646298572.0,99727751555.0,46337710913.0,26898316285.0,874441658.3,596403225.4,3536116577.0,667854792.0,12437675170.0,14.60610073,7.970178982,53509860008.0,0.075771979,123000000000.0,133000000000.0,2959401197.0,5.948443724
47.21297024,31909107101.0,45.93395078,8677831086.0,77278944163.0,57306853954.0,48535456172.0,5224073329.0,23706579537.0,7954775265.0,2157532798.0,11227491962.0,16.60214177,6.156906731,12514680011.0,0.067830415,118000000000.0,151000000000.0,7257585937.0,8.727268003
46.64646812,36379090559.0,47.31415797,27774377548.0,117000000000.0,22367328994.0,77720254719.0,135296683.2,7529577304.0,30543934784.0,-2223807791.0,15139390017.0,16.14109306,6.288060087,67988793059.0,-0.054870949,148000000000.0,190000000000.0,20517238745.0,9.14717382
49.21590894,33629628935.0,48.59689855,26599177380.0,135000000000.0,78409713410.0,135000000000.0,6862790603.0,14193738505.0,30054722707.0,5245718773.0,25977814235.0,16.85635387,3.641245638,111000000000.0,0.155968384,241000000000.0,278000000000.0,26834380417.0,7.177565414
31.24698297,37851706295.0,32.2628465,4305786858.0,50817230043.0,16544745317.0,31264424633.0,1398952239.0,1500473320.0,753642344.5,1350462575.0,8920506877.0,16.73886766,3.784451329,56656741967.0,0.035668955,86024031223.0,125000000000.0,644519632.0,8.381359235
52.59673446,7947315908.0,51.88395649,15759282679.0,32673079497.0,19173371069.0,63453453768.0,1372931143.0,7154281756.0,26848833888.0,1264332653.0,11307606274.0,14.43629013,4.764703069,44305031439.0,0.15911985,90990873226.0,101000000000.0,22471415828.0,5.793060309
24.44721463,35699113891.0,24.78820138,100000000000.0,318000000000.0,85284501371.0,105000000000.0,5435218656.0,1688001353.0,7677814124.0,1789236065.0,49681255880.0,15.91536094,12.53785371,179000000000.0,0.050109155,398000000000.0,439000000000.0,7542716537.0,8.612836986
